activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL2045836,C[C@H]1CC(N)=N[C@@H]2[C@H](Cl)[C@@H]21.Cl,,CHEMBL2040724,Eur J Med Chem,CHEMBL1800346,=,=,IC50,nM,11.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.011,C[C@H]1CC(N)=N[C@@H]2[C@H](Cl)[C@@H]21.Cl,IZIZKGZAEABSET-IEUZAGAGSA-N,0.6865062163081089,IZIZKGZAEABSET,no_wikidata_match
,CHEMBL699688,CCC1CCCCN=C1N.Cl,,CHEMBL1131333,J Med Chem,CHEMBL554018,=,=,IC50,nM,3500.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,3.5,CCC1CCCCN=C1N.Cl,JAYRIVWAKATUQZ-UHFFFAOYSA-N,0.4049858509699181,JAYRIVWAKATUQZ,no_wikidata_match
,CHEMBL2330224,Cc1cc(N)nc(CCc2cc(CN)cc(CCc3cc(C)cc(N)n3)c2)c1,,CHEMBL2321788,J Med Chem,CHEMBL2326360,=,=,Ki,nM,6310.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,6.31,Cc1cc(N)nc(CCc2cc(CN)cc(CCc3cc(C)cc(N)n3)c2)c1,JCCJTHWRJDOXTL-UHFFFAOYSA-N,-0.08152826208066426,JCCJTHWRJDOXTL,http://www.wikidata.org/entity/Q27451993
,CHEMBL3395014,Cc1cc(N)nc(CCc2cc(CN)cc(CCc3cc(C)cc(N)n3)c2)c1,,CHEMBL3392991,J Med Chem,CHEMBL2326360,=,=,Ki,nM,6310.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,6310.0,Cc1cc(N)nc(CCc2cc(CN)cc(CCc3cc(C)cc(N)n3)c2)c1,JCCJTHWRJDOXTL-UHFFFAOYSA-N,-0.08152826208066426,JCCJTHWRJDOXTL,http://www.wikidata.org/entity/Q27451993
,CHEMBL1918239,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915394,=,=,Inhibition,%,-7.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,-7.0,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,JCHDZQLJOITZST-HNNXBMFYSA-N,-0.11131074162638499,JCHDZQLJOITZST,no_wikidata_match
,CHEMBL1918240,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915394,=,=,Survival,%,134.6,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,134.6,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,JCHDZQLJOITZST-HNNXBMFYSA-N,-0.11131074162638499,JCHDZQLJOITZST,no_wikidata_match
,CHEMBL1918239,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,Outside typical range,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915397,=,=,Inhibition,%,-10.3,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,-10.3,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,JCHDZQLJOITZST-OAHLLOKOSA-N,-0.11131074162638499,JCHDZQLJOITZST,no_wikidata_match
,CHEMBL1918240,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915397,=,=,Survival,%,129.8,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,129.8,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,JCHDZQLJOITZST-OAHLLOKOSA-N,-0.11131074162638499,JCHDZQLJOITZST,no_wikidata_match
,CHEMBL3062684,COc1ccc(C2OC(c3ccc(F)cc3)=NN2C(C)=O)cc1O,,CHEMBL3046330,Med Chem Res,CHEMBL2236728,=,=,IC50,ug.mL-1,4.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,ug ml-1,4.0,COc1ccc(C2OC(c3ccc(F)cc3)=NN2C(C)=O)cc1O,JDMVPUPXKSIKKC-UHFFFAOYSA-N,-0.5623994372129789,JDMVPUPXKSIKKC,no_wikidata_match
,CHEMBL1285558,Cc1cc(N)nc(C[C@H]2CNC[C@@H]2NCCNCc2ccc(Cl)cc2)c1,,CHEMBL1275378,J Med Chem,CHEMBL1277327,=,=,Ki,nM,530.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,0.53,Cc1cc(N)nc(C[C@H]2CNC[C@@H]2NCCNCc2ccc(Cl)cc2)c1,JDRSQGJWTVRNGM-LPHOPBHVSA-N,-0.5415326799263422,JDRSQGJWTVRNGM,no_wikidata_match
,CHEMBL1285558,Cc1cc(N)nc(C[C@H]2CNC[C@H]2NCCNCc2ccc(Cl)cc2)c1,,CHEMBL1275378,J Med Chem,CHEMBL474637,=,=,Ki,nM,85.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,0.085,Cc1cc(N)nc(C[C@H]2CNC[C@H]2NCCNCc2ccc(Cl)cc2)c1,JDRSQGJWTVRNGM-QFBILLFUSA-N,-0.5415326799263422,JDRSQGJWTVRNGM,http://www.wikidata.org/entity/Q27097248
,CHEMBL4041165,CN(C)c1ccc(CNCc2ccc3ccc(N)nc3c2)cc1,,CHEMBL4038342,J Med Chem,CHEMBL4078323,=,=,Ki,nM,42200.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,42.2,CN(C)c1ccc(CNCc2ccc3ccc(N)nc3c2)cc1,JEOSSXMVBYPUED-UHFFFAOYSA-N,-0.9030061813250042,JEOSSXMVBYPUED,no_wikidata_match
,CHEMBL1826229,O=C(O)/C=C/[C@H]1[C@@H]2C=C[C@@H]3[C@H]1C[C@H]1[C@H](CCCCCc4ccc5c(c4)OCO5)[C@H]2[C@@H]31,,CHEMBL1821628,J Nat Prod,CHEMBL1821989,=,=,Emax,%,91.42,CHEMBL3464,"Nitric oxide synthase, inducible",Emax,%,91.42,O=C(O)/C=C/[C@H]1[C@@H]2C=C[C@@H]3[C@H]1C[C@H]1[C@H](CCCCCc4ccc5c(c4)OCO5)[C@H]2[C@@H]31,JEVKBOABRNPNLG-VLZOBNMESA-N,1.7042923001649204,JEVKBOABRNPNLG,http://www.wikidata.org/entity/Q27137659
,CHEMBL1826230,O=C(O)/C=C/[C@H]1[C@@H]2C=C[C@@H]3[C@H]1C[C@H]1[C@H](CCCCCc4ccc5c(c4)OCO5)[C@H]2[C@@H]31,,CHEMBL1821628,J Nat Prod,CHEMBL1821989,=,=,IC50,nM,39560.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,39.56,O=C(O)/C=C/[C@H]1[C@@H]2C=C[C@@H]3[C@H]1C[C@H]1[C@H](CCCCCc4ccc5c(c4)OCO5)[C@H]2[C@@H]31,JEVKBOABRNPNLG-VLZOBNMESA-N,1.7042923001649204,JEVKBOABRNPNLG,http://www.wikidata.org/entity/Q27137659
,CHEMBL699603,C[N+](C)(C)[C@@H](CCCN/C(N)=N/O)C(=O)[O-],,CHEMBL1145002,J Med Chem,CHEMBL554479,=,=,NO formation,%,100.0,CHEMBL3464,"Nitric oxide synthase, inducible",NO formation,%,100.0,C[N+](C)(C)[C@@H](CCCN/C(N)=N/O)C(=O)[O-],JGIQNRVSEVVECF-ZETCQYMHSA-N,0.4429495620561126,JGIQNRVSEVVECF,no_wikidata_match
,CHEMBL1959864,Cc1cc(N)nc(C[C@H]2CNC[C@H]2OCCNCc2ccco2)c1,,CHEMBL1955863,Bioorg Med Chem,CHEMBL1956741,=,=,Ki,nM,36000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,36.0,Cc1cc(N)nc(C[C@H]2CNC[C@H]2OCCNCc2ccco2)c1,JGPWHIBNRITPFL-WMLDXEAASA-N,-0.5330171594073791,JGPWHIBNRITPFL,http://www.wikidata.org/entity/Q27459783
277770,CHEMBL3707720,Cc1cc(N)nc(C[C@H]2CNC[C@H]2OCCNCc2ccco2)c1,,CHEMBL3638738,Unknown journal,CHEMBL1956741,=,=,Ki,nM,36000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,36000.0,Cc1cc(N)nc(C[C@H]2CNC[C@H]2OCCNCc2ccco2)c1,JGPWHIBNRITPFL-WMLDXEAASA-N,-0.5330171594073791,JGPWHIBNRITPFL,http://www.wikidata.org/entity/Q27459783
,CHEMBL3579718,C#CC1(CC)C=CC(=O)C(C#N)=C1,,CHEMBL3576826,J Med Chem,CHEMBL3577127,=,=,IC50,nM,29.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,nM,29.0,C#CC1(CC)C=CC(=O)C(C#N)=C1,JHHWHLBJYCYYAA-UHFFFAOYSA-N,0.5442413324208615,JHHWHLBJYCYYAA,no_wikidata_match
,CHEMBL1918240,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915160,=,=,Survival,%,85.9,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,85.9,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,JHPBGDBTBGLGOG-IBGZPJMESA-N,-0.34022135266996245,JHPBGDBTBGLGOG,no_wikidata_match
,CHEMBL1918241,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915160,=,=,IC50,nM,32000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,32.0,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,JHPBGDBTBGLGOG-IBGZPJMESA-N,-0.34022135266996245,JHPBGDBTBGLGOG,no_wikidata_match
,CHEMBL1918239,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915160,=,=,Inhibition,%,68.2,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,68.2,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,JHPBGDBTBGLGOG-IBGZPJMESA-N,-0.34022135266996245,JHPBGDBTBGLGOG,no_wikidata_match
,CHEMBL1918240,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915163,=,=,Survival,%,81.2,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,81.2,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,JHPBGDBTBGLGOG-LJQANCHMSA-N,-0.34022135266996245,JHPBGDBTBGLGOG,no_wikidata_match
,CHEMBL1918241,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915163,=,=,IC50,nM,32900.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,32.9,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,JHPBGDBTBGLGOG-LJQANCHMSA-N,-0.34022135266996245,JHPBGDBTBGLGOG,no_wikidata_match
,CHEMBL1918239,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915163,=,=,Inhibition,%,74.7,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,74.7,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccccc1,JHPBGDBTBGLGOG-LJQANCHMSA-N,-0.34022135266996245,JHPBGDBTBGLGOG,no_wikidata_match
,CHEMBL699600,NCCc1ccc(NC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])cc1,Outside typical range,CHEMBL1136776,J Med Chem,CHEMBL45113,=,=,Ki,nM,360000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,360.0,NCCc1ccc(NC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])cc1,JJADHNQTHMUGOW-LBPRGKRZSA-N,0.17501870550200435,JJADHNQTHMUGOW,no_wikidata_match
,CHEMBL1056369,CC1=CC=CC2=NCC(C(=O)c3ccc(F)cc3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL551802,=,=,Activity,%,87.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,87.0,CC1=CC=CC2=NCC(C(=O)c3ccc(F)cc3)CN12.[O-][Cl+3]([O-])([O-])O,JJHVNBRQOMMJAQ-UHFFFAOYSA-N,-0.566991047276156,JJHVNBRQOMMJAQ,no_wikidata_match
,CHEMBL1056365,CC1=CC=CC2=NCC(C(=O)c3ccc(F)cc3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL551802,=,=,Activity,%,66.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,66.0,CC1=CC=CC2=NCC(C(=O)c3ccc(F)cc3)CN12.[O-][Cl+3]([O-])([O-])O,JJHVNBRQOMMJAQ-UHFFFAOYSA-N,-0.566991047276156,JJHVNBRQOMMJAQ,no_wikidata_match
,CHEMBL1056359,CC1=CC=CC2=NCC(C(=O)c3ccc(F)cc3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL551802,=,=,Activity,%,83.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,83.0,CC1=CC=CC2=NCC(C(=O)c3ccc(F)cc3)CN12.[O-][Cl+3]([O-])([O-])O,JJHVNBRQOMMJAQ-UHFFFAOYSA-N,-0.566991047276156,JJHVNBRQOMMJAQ,no_wikidata_match
,CHEMBL1056374,CC1=CC=CC2=NCC(C(=O)c3ccc(F)cc3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL551802,=,=,Inhibition,%,44.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,44.0,CC1=CC=CC2=NCC(C(=O)c3ccc(F)cc3)CN12.[O-][Cl+3]([O-])([O-])O,JJHVNBRQOMMJAQ-UHFFFAOYSA-N,-0.566991047276156,JJHVNBRQOMMJAQ,no_wikidata_match
,CHEMBL1930162,COc1cc2c([nH]c3ccc(O)cc32)c(Cc2ccc(O)cc2)n1,,CHEMBL1926624,J Nat Prod,CHEMBL1927942,=,=,IC50,nM,18410.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,18.41,COc1cc2c([nH]c3ccc(O)cc32)c(Cc2ccc(O)cc2)n1,JKRLKWREOILLPH-UHFFFAOYSA-N,0.4194701662029292,JKRLKWREOILLPH,http://www.wikidata.org/entity/Q27137407
,CHEMBL1930163,COc1cc2c([nH]c3ccc(O)cc32)c(Cc2ccc(O)cc2)n1,,CHEMBL1926624,J Nat Prod,CHEMBL1927942,=,=,Emax,%,96.14,CHEMBL3464,"Nitric oxide synthase, inducible",Emax,%,96.14,COc1cc2c([nH]c3ccc(O)cc32)c(Cc2ccc(O)cc2)n1,JKRLKWREOILLPH-UHFFFAOYSA-N,0.4194701662029292,JKRLKWREOILLPH,http://www.wikidata.org/entity/Q27137407
,CHEMBL1816696,C(=C/c1nnc(-c2ccc3c(c2)OCCO3)o1)\c1ccccc1,,CHEMBL1811790,Bioorg Med Chem,CHEMBL1813770,=,=,IC50,nM,90.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.09,C(=C/c1nnc(-c2ccc3c(c2)OCCO3)o1)\c1ccccc1,JMZPOQKXFUVCCN-RMKNXTFCSA-N,-0.6109651482550913,JMZPOQKXFUVCCN,no_wikidata_match
,CHEMBL748041,CC(C(=O)O)c1ccc(NC(=N)NO)cc1.Cl,,CHEMBL1135725,J Med Chem,CHEMBL1203875,<,<,NOHA,%,0.2,CHEMBL3464,"Nitric oxide synthase, inducible",NOHA,%,0.2,CC(C(=O)O)c1ccc(NC(=N)NO)cc1.Cl,JNBJGFDMNQWYQA-UHFFFAOYSA-N,-0.03077406391771763,JNBJGFDMNQWYQA,no_wikidata_match
,CHEMBL699688,CCC(CC)CC1CCCCC(N)=N1.Cl,,CHEMBL1131333,J Med Chem,CHEMBL553992,=,=,IC50,nM,3300.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,3.3,CCC(CC)CC1CCCCC(N)=N1.Cl,JNYFPDUQFHJYOP-UHFFFAOYSA-N,0.42788534833260666,JNYFPDUQFHJYOP,no_wikidata_match
,CHEMBL1285558,Cc1cc(N)nc(C[C@H]2CNC[C@@H]2NCCNCc2ccc(Cl)cc2Cl)c1,,CHEMBL1275378,J Med Chem,CHEMBL1277602,=,=,Ki,nM,483.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,0.483,Cc1cc(N)nc(C[C@H]2CNC[C@@H]2NCCNCc2ccc(Cl)cc2Cl)c1,JOYQAGLZWMOZGT-KXBFYZLASA-N,-0.7045659483270519,JOYQAGLZWMOZGT,no_wikidata_match
,CHEMBL897778,N=C(NCCC[C@H](N)C[C@H](O)CCCN)N[N+](=O)[O-],Outside typical range,CHEMBL1149653,Bioorg Med Chem,CHEMBL397875,=,=,IC50,nM,313000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,313.0,N=C(NCCC[C@H](N)C[C@H](O)CCCN)N[N+](=O)[O-],JQJDNJUXEQFXTG-DTWKUNHWSA-N,0.9880540245867158,JQJDNJUXEQFXTG,no_wikidata_match
,CHEMBL897778,N=C(NCCC[C@H](N)C[C@@H](O)CCCN)N[N+](=O)[O-],Outside typical range,CHEMBL1149653,Bioorg Med Chem,CHEMBL241130,=,=,IC50,nM,361000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,361.0,N=C(NCCC[C@H](N)C[C@@H](O)CCCN)N[N+](=O)[O-],JQJDNJUXEQFXTG-IUCAKERBSA-N,0.9880540245867158,JQJDNJUXEQFXTG,no_wikidata_match
,CHEMBL702887,CCC1COC(N)=N1,,CHEMBL1139446,Bioorg Med Chem Lett,CHEMBL108788,=,=,IC50,nM,1600.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,1.6,CCC1COC(N)=N1,JTEWXLMHFCOPAX-UHFFFAOYSA-N,0.5516355645261999,JTEWXLMHFCOPAX,no_wikidata_match
,CHEMBL699600,N/C(=N\CCC[C@H](N)CNCCc1cccc(N)c1)N[N+](=O)[O-],Outside typical range,CHEMBL1136776,J Med Chem,CHEMBL296102,=,=,Ki,nM,166000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,166.0,N/C(=N\CCC[C@H](N)CNCCc1cccc(N)c1)N[N+](=O)[O-],JUCBPCYBZJHEEP-ZDUSSCGKSA-N,-0.014184035065638952,JUCBPCYBZJHEEP,no_wikidata_match
,CHEMBL4346017,Cc1cc(N)nc2cc(-c3ccc(OCc4cocn4)c(CN)c3)ccc12,,CHEMBL4342518,J Med Chem,CHEMBL4555914,=,=,Ki,nM,16400.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,16.4,Cc1cc(N)nc2cc(-c3ccc(OCc4cocn4)c(CN)c3)ccc12,JUUSNAFIFJKARW-UHFFFAOYSA-N,-0.36995335398501833,JUUSNAFIFJKARW,no_wikidata_match
,CHEMBL993939,Cc1cc(N)nc(C[C@H]2CNC[C@H]2N(C)CCNCCc2cccc(F)c2)c1,,CHEMBL1143351,J Med Chem,CHEMBL481816,=,=,Ki,nM,38200.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,38.2,Cc1cc(N)nc(C[C@H]2CNC[C@H]2N(C)CCNCCc2cccc(F)c2)c1,JVMWZAGTWUFHRM-GHTZIAJQSA-N,-0.7825530328894857,JVMWZAGTWUFHRM,no_wikidata_match
,CHEMBL1649018,C=C(CC[C@@H](C)[C@H]1CC[C@@H]2C3=C(C(=O)C[C@@]21C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3)C(C)C(=O)OC,,CHEMBL1641547,Bioorg Med Chem,CHEMBL1641973,=,=,IC50,nM,1600.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,1.6,C=C(CC[C@@H](C)[C@H]1CC[C@@H]2C3=C(C(=O)C[C@@]21C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3)C(C)C(=O)OC,JVQOVXPSHOWVQH-SZXXUZGLSA-N,2.8798484610119672,JVQOVXPSHOWVQH,http://www.wikidata.org/entity/Q27138651
,CHEMBL1649018,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3)C(C)C(=O)OC,,CHEMBL1641547,Bioorg Med Chem,CHEMBL1258116,=,=,IC50,nM,1500.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,1.5,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3)C(C)C(=O)OC,JVQOVXPSHOWVQH-ZSGULCPNSA-N,2.8798484610119672,JVQOVXPSHOWVQH,http://www.wikidata.org/entity/Q27138659
,CHEMBL1826310,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCNCC(F)(F)c2ccccc2Cl)c1,,CHEMBL1821707,J Med Chem,CHEMBL1824856,=,=,Ki,nM,91000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,91.0,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCNCC(F)(F)c2ccccc2Cl)c1,JVSYUOBMDVYGPZ-BEFAXECRSA-N,-0.5422234645532965,JVSYUOBMDVYGPZ,http://www.wikidata.org/entity/Q27456870
,CHEMBL1767575,Cc1cc(N)nc(CCc2cccc(CCc3cc(C)nc(N)c3)c2)c1,,CHEMBL1764947,J Med Chem,CHEMBL1615287,=,=,Ki,nM,2730.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,2730.0,Cc1cc(N)nc(CCc2cccc(CCc3cc(C)nc(N)c3)c2)c1,JVYPSLPLMFVFFX-UHFFFAOYSA-N,-0.0824180142019462,JVYPSLPLMFVFFX,http://www.wikidata.org/entity/Q27467537
,CHEMBL699692,COc1ccc(OC)c(/C=C/C(=O)c2ccc(C(F)(F)F)cc2)c1,,CHEMBL1135187,Bioorg Med Chem Lett,CHEMBL291684,=,=,Inhibition,%,60.1,CHEMBL3464,"Nitric oxide synthase, inducible",Inhibition,%,60.1,COc1ccc(OC)c(/C=C/C(=O)c2ccc(C(F)(F)F)cc2)c1,JWIGREOSWMFSIX-WEVVVXLNSA-N,-0.5753425580444999,JWIGREOSWMFSIX,no_wikidata_match
,CHEMBL1664436,O=C(O)c1cc(F)ccc1O,,CHEMBL1649420,J Med Chem,CHEMBL229239,=,=,Inhibition,%,1.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,1.0,O=C(O)c1cc(F)ccc1O,JWPRICQKUNODPZ-UHFFFAOYSA-N,-0.6853617966265271,JWPRICQKUNODPZ,http://www.wikidata.org/entity/Q72477019
,CHEMBL748041,Cl.N/C(=N/c1ccccc1Cl)NO,,CHEMBL1135725,J Med Chem,CHEMBL2448060,=,=,NOHA,%,5.0,CHEMBL3464,"Nitric oxide synthase, inducible",NOHA,%,5.0,Cl.N/C(=N/c1ccccc1Cl)NO,JXVORSMGCVGRBF-UHFFFAOYSA-N,-0.8943419571131154,JXVORSMGCVGRBF,no_wikidata_match
,CHEMBL748041,N=C(NO)Nc1ccc(Cl)cc1,,CHEMBL1135725,J Med Chem,CHEMBL323202,=,=,NOHA,%,13.0,CHEMBL3464,"Nitric oxide synthase, inducible",NOHA,%,13.0,N=C(NO)Nc1ccc(Cl)cc1,JYBXKTLYOMPMQY-UHFFFAOYSA-N,-0.7697612842455834,JYBXKTLYOMPMQY,http://www.wikidata.org/entity/Q27095313
,CHEMBL748038,N=C(NO)Nc1ccc(Cl)cc1,,CHEMBL1135725,J Med Chem,CHEMBL323202,=,=,Km,nM,500000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Km,uM,500.0,N=C(NO)Nc1ccc(Cl)cc1,JYBXKTLYOMPMQY-UHFFFAOYSA-N,-0.7697612842455834,JYBXKTLYOMPMQY,http://www.wikidata.org/entity/Q27095313
,CHEMBL748039,N=C(NO)Nc1ccc(Cl)cc1,,CHEMBL1135725,J Med Chem,CHEMBL323202,=,=,NOHA,%,98.0,CHEMBL3464,"Nitric oxide synthase, inducible",NOHA,%,98.0,N=C(NO)Nc1ccc(Cl)cc1,JYBXKTLYOMPMQY-UHFFFAOYSA-N,-0.7697612842455834,JYBXKTLYOMPMQY,http://www.wikidata.org/entity/Q27095313
,CHEMBL859441,N=C(NO)Nc1ccc(Cl)cc1,,CHEMBL1134763,J Med Chem,CHEMBL323202,=,=,Km,nM,500000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Km,uM,500.0,N=C(NO)Nc1ccc(Cl)cc1,JYBXKTLYOMPMQY-UHFFFAOYSA-N,-0.7697612842455834,JYBXKTLYOMPMQY,http://www.wikidata.org/entity/Q27095313
,CHEMBL748036,N=C(NO)Nc1ccc(Cl)cc1,,CHEMBL1134763,J Med Chem,CHEMBL323202,=,=,k cat,min-1,100.0,CHEMBL3464,"Nitric oxide synthase, inducible",k cat,min-1,100.0,N=C(NO)Nc1ccc(Cl)cc1,JYBXKTLYOMPMQY-UHFFFAOYSA-N,-0.7697612842455834,JYBXKTLYOMPMQY,http://www.wikidata.org/entity/Q27095313
,CHEMBL4815172,COc1cc(/C=C/c2nc(NCc3ccncc3)c3sccc3n2)cc(OC)c1OC,,CHEMBL4813945,Eur J Med Chem,CHEMBL4852836,=,=,IC50,nM,3120.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,3.12,COc1cc(/C=C/c2nc(NCc3ccncc3)c3sccc3n2)cc(OC)c1OC,JYFFTVGXUBGZJH-SNAWJCMRSA-N,-0.9134029432957227,JYFFTVGXUBGZJH,no_wikidata_match
,CHEMBL942189,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,,CHEMBL1152257,Bioorg Med Chem,CHEMBL487783,>,>,IC50,nM,50000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,50.0,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,JZVFJDZBLUFKCA-FXIAWGAOSA-N,2.849572258453867,JZVFJDZBLUFKCA,http://www.wikidata.org/entity/Q15269695
,CHEMBL1273065,COc1cccc(CNC(C)=N)c1.Cl,,CHEMBL1268984,Bioorg Med Chem Lett,CHEMBL1269105,=,=,IC50,nM,50000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,50.0,COc1cccc(CNC(C)=N)c1.Cl,KAHXLIVOQBJXSB-UHFFFAOYSA-N,-0.2725595525882786,KAHXLIVOQBJXSB,no_wikidata_match
