activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL4346022,Cc1cc(N)nc2cc(-c3ccc(OCc4cccnc4)c(CN)c3)ccc12,,CHEMBL4342518,J Med Chem,CHEMBL4576585,=,=,Ratio Ki,,653.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,653.0,Cc1cc(N)nc2cc(-c3ccc(OCc4cccnc4)c(CN)c3)ccc12,RSZQDXJFSPTWRD-UHFFFAOYSA-N,-0.6179187551469106,RSZQDXJFSPTWRD,no_wikidata_match
,CHEMBL5046509,COc1cc(/C=C/C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)O)ccc1O,,CHEMBL5046219,J Med Chem,CHEMBL5092908,=,=,Ratio IC50,,47.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,47.0,COc1cc(/C=C/C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)O)ccc1O,RWAXPZCUFIKMTQ-FUVBFXSKSA-N,0.47467057023729237,RWAXPZCUFIKMTQ,no_wikidata_match
,CHEMBL848735,Nc1cc(C(F)(F)F)ccn1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL294044,=,=,Selectivity,,5.5,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,5.5,Nc1cc(C(F)(F)F)ccn1,RWGBXAQMUBGGKQ-UHFFFAOYSA-N,-0.6075745100506181,RWGBXAQMUBGGKQ,http://www.wikidata.org/entity/Q72442852
,CHEMBL848735,Cc1ccnc(N)c1N,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL61427,=,=,Selectivity,,1.4,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,1.4,Cc1ccnc(N)c1N,RWGGFJXJRPCCGD-UHFFFAOYSA-N,-0.28337372481482226,RWGGFJXJRPCCGD,http://www.wikidata.org/entity/Q82062405
,CHEMBL845032,NC1=NC(C(F)(F)F)CCC1,,CHEMBL1131208,J Med Chem,CHEMBL267038,=,=,Selectivity,,1.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,1.0,NC1=NC(C(F)(F)F)CCC1,RZKJKWXGHDDBCK-UHFFFAOYSA-N,-0.19227571466360913,RZKJKWXGHDDBCK,no_wikidata_match
,CHEMBL1227496,NCc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1,,CHEMBL1221218,Nat Chem Biol,CHEMBL1221657,=,=,Ratio IC50,,2.7,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,2.7,NCc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1,SFPCNWQWKOUNRT-UHFFFAOYSA-N,-0.9974445685018518,SFPCNWQWKOUNRT,http://www.wikidata.org/entity/Q27097936
,CHEMBL845032,NC1=NC(Cc2ccccc2)CCC1,,CHEMBL1131208,J Med Chem,CHEMBL6875,=,=,Selectivity,,0.1,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.1,NC1=NC(Cc2ccccc2)CCC1,SGCVJGBIFFHASJ-UHFFFAOYSA-N,0.2591475363110071,SGCVJGBIFFHASJ,no_wikidata_match
,CHEMBL4346022,Cc1cc(N)nc2cc(-c3cccc(CN)c3)ccc12.Cl.Cl,,CHEMBL4342518,J Med Chem,CHEMBL4483429,=,=,Ratio Ki,,498.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,498.0,Cc1cc(N)nc2cc(-c3cccc(CN)c3)ccc12.Cl.Cl,SGPUJJMWTAMZCO-UHFFFAOYSA-N,-0.3195162425808364,SGPUJJMWTAMZCO,no_wikidata_match
,CHEMBL4346022,Cc1cc(N)nc2cc(-c3ccc(OCc4cncs4)c(CN)c3)ccc12,,CHEMBL4342518,J Med Chem,CHEMBL4534970,=,=,Ratio Ki,,757.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,757.0,Cc1cc(N)nc2cc(-c3ccc(OCc4cncs4)c(CN)c3)ccc12,SHBUNLMNTXCFTE-UHFFFAOYSA-N,-0.6298488953961666,SHBUNLMNTXCFTE,no_wikidata_match
,CHEMBL5117111,Cc1cc(N)nc(C#CCN2CCC(F)(F)CC2)c1,,CHEMBL5113456,Bioorg Med Chem,CHEMBL5188800,=,=,Ratio Ki,,19.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,19.0,Cc1cc(N)nc(C#CCN2CCC(F)(F)CC2)c1,SHKLMOHQZBDLIM-UHFFFAOYSA-N,-0.6151653408580843,SHKLMOHQZBDLIM,no_wikidata_match
,CHEMBL840182,N/C(=N\CCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)OCc1ccccc1)N[N+](=O)[O-].O=C(O)C(F)(F)F,,CHEMBL1130132,J Med Chem,CHEMBL1202110,=,=,Selectivity,,0.41,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.41,N/C(=N\CCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)OCc1ccccc1)N[N+](=O)[O-].O=C(O)C(F)(F)F,SIPAFKSYAWVHKO-HLRBRJAUSA-N,0.018903496718105033,SIPAFKSYAWVHKO,no_wikidata_match
,CHEMBL851343,NC1=Nc2ccc(F)cc2[C@H]2CCC[C@@H]12,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL86040,=,=,Ratio,,15.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,15.0,NC1=Nc2ccc(F)cc2[C@H]2CCC[C@@H]12,SJEDGBZMJTUDPB-DTWKUNHWSA-N,-0.54229122239906,SJEDGBZMJTUDPB,no_wikidata_match
,CHEMBL848735,CCc1ccnc(N)c1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL62077,=,=,Selectivity,,1.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,1.0,CCc1ccnc(N)c1,SJWHILBZPGQBJE-UHFFFAOYSA-N,0.47897931572895547,SJWHILBZPGQBJE,http://www.wikidata.org/entity/Q72436932
,CHEMBL850730,C=CCN/C(N)=N\CCCC(N)C(C)=O,,CHEMBL1130243,J Med Chem,CHEMBL1161008,=,=,Selectivity ratio,,10.5,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity ratio,,10.5,C=CCN/C(N)=N\CCCC(N)C(C)=O,SQSAXRFSMUPPDO-UHFFFAOYSA-N,0.46255479490592005,SQSAXRFSMUPPDO,no_wikidata_match
,CHEMBL5046509,COC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)/C=C/c1ccc(C(F)(F)F)cc1,,CHEMBL5046219,J Med Chem,CHEMBL5087665,=,=,Ratio IC50,,225.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,225.0,COC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)/C=C/c1ccc(C(F)(F)F)cc1,SRERQGKNOHACNO-CEUCYRDJSA-N,-0.6293962249550571,SRERQGKNOHACNO,no_wikidata_match
,CHEMBL838498,NCCCCNC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],,CHEMBL1134555,J Med Chem,CHEMBL92208,=,=,Selectivity,,267.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,267.0,NCCCCNC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],STZADRVKDWYFAB-VIFPVBQESA-N,0.42824219197636854,STZADRVKDWYFAB,no_wikidata_match
,CHEMBL848155,NC1=Nc2c(F)cccc2[C@H]2CCC[C@@H]12,,CHEMBL1137842,Bioorg Med Chem Lett,CHEMBL314943,=,=,Selectivity,,14.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,14.0,NC1=Nc2c(F)cccc2[C@H]2CCC[C@@H]12,SUFZLMUEGUJHMD-VXNVDRBHSA-N,-0.33234499493299335,SUFZLMUEGUJHMD,no_wikidata_match
,CHEMBL851343,NC1=Nc2c(F)cccc2[C@H]2CCC[C@@H]12,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL314943,=,=,Ratio,,14.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,14.0,NC1=Nc2c(F)cccc2[C@H]2CCC[C@@H]12,SUFZLMUEGUJHMD-VXNVDRBHSA-N,-0.33234499493299335,SUFZLMUEGUJHMD,no_wikidata_match
,CHEMBL5117111,Cc1cc(N)nc(C#CCCN(C)C)c1,,CHEMBL5113456,Bioorg Med Chem,CHEMBL5175065,=,=,Ratio Ki,,91.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,91.0,Cc1cc(N)nc(C#CCCN(C)C)c1,SWAXYJVGMJZMLB-UHFFFAOYSA-N,-0.4271150106519668,SWAXYJVGMJZMLB,no_wikidata_match
,CHEMBL1837329,CN1CC=C(c2c[nH]c3cc(NC(=N)c4cccs4)ccc23)CC1.Cl.Cl,,CHEMBL1833804,J Med Chem,CHEMBL3142316,=,=,Ratio IC50,,15.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,15.0,CN1CC=C(c2c[nH]c3cc(NC(=N)c4cccs4)ccc23)CC1.Cl.Cl,SWEQJWJHTNSSDL-UHFFFAOYSA-N,-0.9385952411724194,SWEQJWJHTNSSDL,no_wikidata_match
,CHEMBL1960200,CN1CC=C(c2c[nH]c3cc(NC(=N)c4cccs4)ccc23)CC1.Cl.Cl,,CHEMBL1955728,Bioorg Med Chem Lett,CHEMBL3142316,=,=,Ratio IC50,,15.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,15.0,CN1CC=C(c2c[nH]c3cc(NC(=N)c4cccs4)ccc23)CC1.Cl.Cl,SWEQJWJHTNSSDL-UHFFFAOYSA-N,-0.9385952411724194,SWEQJWJHTNSSDL,no_wikidata_match
,CHEMBL850533,CC(=N)NCCCC[C@H](N)[C@@H](O)CO,,CHEMBL1131487,J Med Chem,CHEMBL164596,=,=,Selectivity index,,12.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity index,,12.0,CC(=N)NCCCC[C@H](N)[C@@H](O)CO,SWFGZPKOOOLHNM-IUCAKERBSA-N,1.3718510843608358,SWFGZPKOOOLHNM,no_wikidata_match
,CHEMBL1786330,N=C(N)[C@@H]1CCCN1,,CHEMBL1781991,Bioorg Med Chem Lett,CHEMBL1783098,>,>,Ratio IC50,,10.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,10.0,N=C(N)[C@@H]1CCCN1,SYERHLYFHUKCKP-BYPYZUCNSA-N,0.59410550103505,SYERHLYFHUKCKP,no_wikidata_match
,CHEMBL1786330,N=C(N)[C@H]1CCCN1,,CHEMBL1781991,Bioorg Med Chem Lett,CHEMBL1783097,=,=,Ratio IC50,,117.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,117.0,N=C(N)[C@H]1CCCN1,SYERHLYFHUKCKP-SCSAIBSYSA-N,0.59410550103505,SYERHLYFHUKCKP,no_wikidata_match
,CHEMBL831768,CC[C@H]1N=C(N)[Se][C@H]1C,,CHEMBL1142001,Bioorg Med Chem Lett,CHEMBL178622,=,=,Ratio,nM,13.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,nM,13.0,CC[C@H]1N=C(N)[Se][C@H]1C,TWHXDFKGBONPPR-CRCLSJGQSA-N,0.3408874713520666,TWHXDFKGBONPPR,no_wikidata_match
,CHEMBL831768,CC[C@H]1N=C(N)[Se][C@@H]1C,,CHEMBL1142001,Bioorg Med Chem Lett,CHEMBL182193,=,=,Ratio,nM,9.8,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,nM,9.8,CC[C@H]1N=C(N)[Se][C@@H]1C,TWHXDFKGBONPPR-RFZPGFLSSA-N,0.3408874713520666,TWHXDFKGBONPPR,no_wikidata_match
,CHEMBL831768,CC[C@@H]1N=C(N)[Se][C@@H]1C,,CHEMBL1142001,Bioorg Med Chem Lett,CHEMBL178389,=,=,Ratio,nM,9.2,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,nM,9.2,CC[C@@H]1N=C(N)[Se][C@@H]1C,TWHXDFKGBONPPR-UHNVWZDZSA-N,0.3408874713520666,TWHXDFKGBONPPR,no_wikidata_match
,CHEMBL831768,CC[C@@H]1N=C(N)[Se][C@H]1C,,CHEMBL1142001,Bioorg Med Chem Lett,CHEMBL179441,=,=,Ratio,nM,13.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,nM,13.0,CC[C@@H]1N=C(N)[Se][C@H]1C,TWHXDFKGBONPPR-WHFBIAKZSA-N,0.3408874713520666,TWHXDFKGBONPPR,no_wikidata_match
,CHEMBL848155,NC1=Nc2c(F)cccc2[C@H]2CCC[C@@]12F,,CHEMBL1137842,Bioorg Med Chem Lett,CHEMBL350281,=,=,Selectivity,,37.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,37.0,NC1=Nc2c(F)cccc2[C@H]2CCC[C@@]12F,TWMYBFDRSSSTJE-PELKAZGASA-N,-0.05942080508968128,TWMYBFDRSSSTJE,no_wikidata_match
,CHEMBL848155,NC1=Nc2cc(CCCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,,CHEMBL1137842,Bioorg Med Chem Lett,CHEMBL162416,=,=,Selectivity,,14.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,14.0,NC1=Nc2cc(CCCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,TXHAPORLDDIXMY-UYAOXDASSA-N,-0.5287732299089039,TXHAPORLDDIXMY,no_wikidata_match
,CHEMBL832387,CCCC1N=C(N)CC1C,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL186142,=,=,Ratio,uM,2.4,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,uM,2.4,CCCC1N=C(N)CC1C,TYAICJLSMGBRPT-UHFFFAOYSA-N,0.6344871244281599,TYAICJLSMGBRPT,no_wikidata_match
,CHEMBL847293,CCCCCC1N=C(N)CC1C.Cl,,CHEMBL1131100,J Med Chem,CHEMBL542710,=,=,Ratio,,15.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,15.0,CCCCCC1N=C(N)CC1C.Cl,UACZNFHCLLGRTD-UHFFFAOYSA-N,0.8187669035757387,UACZNFHCLLGRTD,no_wikidata_match
,CHEMBL847293,CCCCCC1N=C(N)CC1C.Cl,,CHEMBL1131100,J Med Chem,CHEMBL542710,=,=,Ratio,,13.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,13.0,CCCCCC1N=C(N)CC1C.Cl,UACZNFHCLLGRTD-UHFFFAOYSA-N,0.8187669035757387,UACZNFHCLLGRTD,no_wikidata_match
,CHEMBL847293,CCCCCC1N=C(N)CC1C.Cl,,CHEMBL1131100,J Med Chem,CHEMBL542710,=,=,Ratio,,5.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,5.0,CCCCCC1N=C(N)CC1C.Cl,UACZNFHCLLGRTD-UHFFFAOYSA-N,0.8187669035757387,UACZNFHCLLGRTD,no_wikidata_match
,CHEMBL847293,CCCCCC1N=C(N)CC1C.Cl,,CHEMBL1131100,J Med Chem,CHEMBL542710,=,=,Ratio,,1.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,1.0,CCCCCC1N=C(N)CC1C.Cl,UACZNFHCLLGRTD-UHFFFAOYSA-N,0.8187669035757387,UACZNFHCLLGRTD,no_wikidata_match
,CHEMBL882580,CCCCC[C@H]1NC(=N)C[C@H]1C.Cl,,CHEMBL1134975,Bioorg Med Chem Lett,CHEMBL322480,=,=,Selectivity,,5.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,5.0,CCCCC[C@H]1NC(=N)C[C@H]1C.Cl,UACZNFHCLLGRTD-VTLYIQCISA-N,0.8599319172038999,UACZNFHCLLGRTD,no_wikidata_match
,CHEMBL882580,CCCCC[C@H]1NC(=N)C[C@H]1C.Cl,,CHEMBL1134975,Bioorg Med Chem Lett,CHEMBL322480,=,=,Selectivity,,13.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,13.0,CCCCC[C@H]1NC(=N)C[C@H]1C.Cl,UACZNFHCLLGRTD-VTLYIQCISA-N,0.8599319172038999,UACZNFHCLLGRTD,no_wikidata_match
,CHEMBL852582,NCC[C@H](NC(=O)[C@H](CCC/N=C(\N)N[N+](=O)[O-])NC(=O)OCc1ccccc1)C(N)=O,,CHEMBL1133106,J Med Chem,CHEMBL98383,=,=,Ratio,,31.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,31.0,NCC[C@H](NC(=O)[C@H](CCC/N=C(\N)N[N+](=O)[O-])NC(=O)OCc1ccccc1)C(N)=O,UGNXHFQMQHHYBF-KBPBESRZSA-N,-0.005303730860412484,UGNXHFQMQHHYBF,no_wikidata_match
,CHEMBL5046509,COC(=O)[C@H](CC(C)C)NC(=O)/C=C/c1ccc(Cl)cc1,,CHEMBL5046219,J Med Chem,CHEMBL2289685,=,=,Ratio IC50,,51.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,51.0,COC(=O)[C@H](CC(C)C)NC(=O)/C=C/c1ccc(Cl)cc1,UHZDMUCWAYRRHW-MRZGDXHCSA-N,-0.28139145718819525,UHZDMUCWAYRRHW,no_wikidata_match
,CHEMBL1763068,CNCC[C@@H](Oc1cc(Cl)ccc1Cl)c1ccccc1.O=C(O)/C=C/C(=O)O,,CHEMBL1759901,Bioorg Med Chem Lett,CHEMBL1762471,=,=,Ratio IC50,,210.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,210.0,CNCC[C@@H](Oc1cc(Cl)ccc1Cl)c1ccccc1.O=C(O)/C=C/C(=O)O,UJFDPLITEKQPEB-WMQZXYHMSA-N,-0.20206938032594995,UJFDPLITEKQPEB,no_wikidata_match
,CHEMBL5117111,Cc1cc(N)nc(CCCN(C)C)c1,,CHEMBL5113456,Bioorg Med Chem,CHEMBL5189279,=,=,Ratio Ki,,98.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,98.0,Cc1cc(N)nc(CCCN(C)C)c1,UOGCIQPLIAZGRO-UHFFFAOYSA-N,-0.7964679566514858,UOGCIQPLIAZGRO,no_wikidata_match
,CHEMBL840777,Br.Br.CC(=N)Nc1cccc(CN)c1,,CHEMBL1131040,J Med Chem,CHEMBL542678,=,=,Selectivity,,1.7,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,1.7,Br.Br.CC(=N)Nc1cccc(CN)c1,UQXVIAFRSSVDIY-UHFFFAOYSA-N,-0.4995832521971715,UQXVIAFRSSVDIY,no_wikidata_match
,CHEMBL838498,NCCCNC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],,CHEMBL1134555,J Med Chem,CHEMBL313228,=,=,Selectivity,,252.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,252.0,NCCCNC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],URNXGQJFPYGXFA-QMMMGPOBSA-N,0.44296733079550005,URNXGQJFPYGXFA,no_wikidata_match
,CHEMBL840781,NCCCNC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],,CHEMBL1145940,J Med Chem,CHEMBL313228,=,=,Selectivity,,270.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,270.0,NCCCNC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],URNXGQJFPYGXFA-QMMMGPOBSA-N,0.44296733079550005,URNXGQJFPYGXFA,no_wikidata_match
,CHEMBL845032,CC1CCCC(N)=N1,,CHEMBL1131208,J Med Chem,CHEMBL265672,=,=,Selectivity,,0.8,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.8,CC1CCCC(N)=N1,UTJJCBMDCZDYKT-UHFFFAOYSA-N,0.5429038156350624,UTJJCBMDCZDYKT,http://www.wikidata.org/entity/Q82367385
,CHEMBL1763068,N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1.O=C(O)C(=O)O,,CHEMBL1759901,Bioorg Med Chem Lett,CHEMBL1762481,=,=,Ratio IC50,,1.3,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,1.3,N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1.O=C(O)C(=O)O,UTNAGBHMGVWHTR-SBSPUUFOSA-N,-0.8958913185613392,UTNAGBHMGVWHTR,no_wikidata_match
,CHEMBL964276,Cc1cc(N)nc(CCCF)c1,,CHEMBL1153433,J Med Chem,CHEMBL443862,=,=,Ratio IC50,,10.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,10.0,Cc1cc(N)nc(CCCF)c1,UWBOFUBWKXYIJF-UHFFFAOYSA-N,-0.6808141960457333,UWBOFUBWKXYIJF,no_wikidata_match
,CHEMBL848735,Cc1ccc(N)nc1C,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL59592,=,=,Selectivity,,0.4,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.4,Cc1ccc(N)nc1C,UZAOIPZZPZCFES-UHFFFAOYSA-N,-0.33808149434395557,UZAOIPZZPZCFES,http://www.wikidata.org/entity/Q82957482
,CHEMBL848737,Cc1ccc(N)nc1C,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL59592,=,=,Selectivity,,0.3,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.3,Cc1ccc(N)nc1C,UZAOIPZZPZCFES-UHFFFAOYSA-N,-0.33808149434395557,UZAOIPZZPZCFES,http://www.wikidata.org/entity/Q82957482
,CHEMBL840781,NC[C@H](NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])C(N)=O,,CHEMBL1145940,J Med Chem,CHEMBL106815,=,=,Selectivity,,192.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,192.0,NC[C@H](NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])C(N)=O,VDNHQWIPHPLQBI-WDSKDSINSA-N,0.3040709112057477,VDNHQWIPHPLQBI,no_wikidata_match
,CHEMBL5046509,COC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)/C=C/c1ccc(Cl)cc1,,CHEMBL5046219,J Med Chem,CHEMBL5078616,=,=,Ratio IC50,,166.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,166.0,COC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)/C=C/c1ccc(Cl)cc1,VGVNIJCMFFTFGQ-CEUCYRDJSA-N,-0.6280857716297839,VGVNIJCMFFTFGQ,no_wikidata_match
,CHEMBL840778,CC(=N)Nc1ccc(Br)cc1.Cl,,CHEMBL1131040,J Med Chem,CHEMBL544790,>,>,Selectivity,,3.8,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,3.8,CC(=N)Nc1ccc(Br)cc1.Cl,VHHXXRKHGJKFGM-UHFFFAOYSA-N,-0.7012790444531584,VHHXXRKHGJKFGM,no_wikidata_match
,CHEMBL834177,Nc1nc2c(c(N3CCCCC3)n1)NC(c1ccc(Cl)cc1)CN2,,CHEMBL1140327,J Med Chem,CHEMBL101879,=,=,Selectivity,,10.06,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,10.06,Nc1nc2c(c(N3CCCCC3)n1)NC(c1ccc(Cl)cc1)CN2,VLFZJRDUEIBKCU-UHFFFAOYSA-N,-0.5110270389219959,VLFZJRDUEIBKCU,no_wikidata_match
,CHEMBL848735,Cc1cc(N)nc(CC(C)C)c1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL294609,=,=,Selectivity,,5.4,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,5.4,Cc1cc(N)nc(CC(C)C)c1,VMTPVCVORKDABN-UHFFFAOYSA-N,-0.4692920625237584,VMTPVCVORKDABN,no_wikidata_match
,CHEMBL848737,Cc1cc(N)nc(CC(C)C)c1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL294609,=,=,Selectivity,,3.6,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,3.6,Cc1cc(N)nc(CC(C)C)c1,VMTPVCVORKDABN-UHFFFAOYSA-N,-0.4692920625237584,VMTPVCVORKDABN,no_wikidata_match
,CHEMBL840777,Br.Br.CC(=N)Nc1ccc(N)cc1,,CHEMBL1131040,J Med Chem,CHEMBL542429,=,=,Selectivity,,3.3,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,3.3,Br.Br.CC(=N)Nc1ccc(N)cc1,VNJXWCNXSYOAQK-UHFFFAOYSA-N,-0.35572316554943073,VNJXWCNXSYOAQK,no_wikidata_match
,CHEMBL752278,CC(=N)NCC[S+]([O-])C[C@@H](N)C(=O)O,,CHEMBL1133154,Bioorg Med Chem Lett,CHEMBL157958,=,=,Ratio,,9.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,9.0,CC(=N)NCC[S+]([O-])C[C@@H](N)C(=O)O,VNPLSLSSVUBDKG-NFSFSXTOSA-N,0.8672478534348429,VNPLSLSSVUBDKG,no_wikidata_match
,CHEMBL5046509,CC[C@H](C)[C@H](NC(=O)/C=C/c1ccc(Cl)c(Cl)c1)C(=O)OC,,CHEMBL5046219,J Med Chem,CHEMBL5094665,=,=,Ratio IC50,,40.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,40.0,CC[C@H](C)[C@H](NC(=O)/C=C/c1ccc(Cl)c(Cl)c1)C(=O)OC,VVTYSSXYZWDBGL-MCCLBDCCSA-N,-0.4212428490754683,VVTYSSXYZWDBGL,no_wikidata_match
,CHEMBL832387,NC1=NCC2CCCCC12,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL185441,=,=,Ratio,uM,0.55,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,uM,0.55,NC1=NCC2CCCCC12,VVYRMIBCBFMCJN-UHFFFAOYSA-N,0.6643813108521899,VVYRMIBCBFMCJN,no_wikidata_match
,CHEMBL5117111,Cc1cc(N)nc(C#CCN2CCN(C)CC2)c1,,CHEMBL5113456,Bioorg Med Chem,CHEMBL5172237,=,=,Ratio Ki,,54.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,54.0,Cc1cc(N)nc(C#CCN2CCN(C)CC2)c1,VWGJRTCMKOXFHS-UHFFFAOYSA-N,-0.8678573775117001,VWGJRTCMKOXFHS,no_wikidata_match
,CHEMBL840777,Br.Br.Br.CC(=N)Nc1ccc(CNCc2cccc(C(C)=N)c2)cc1,,CHEMBL1131040,J Med Chem,CHEMBL540048,=,=,Selectivity,,38.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,38.0,Br.Br.Br.CC(=N)Nc1ccc(CNCc2cccc(C(C)=N)c2)cc1,VWKCKZQAQJLJEO-UHFFFAOYSA-N,-0.6856055558745959,VWKCKZQAQJLJEO,no_wikidata_match
